"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000129757.12"	1.83700235025127	10.5423230366457	6.60613784375608e-52	8.47869855842277e-51
"ENSG00000111911.6"	-1.86113479425831	4.30381187106312	6.91756253650802e-52	8.86736991481071e-51
"ENSG00000198420.9"	-2.66556662550759	7.87742829500463	7.74295892084751e-52	9.91310088141755e-51
"ENSG00000176058.11"	-2.12293884254213	3.5815519427577	7.75458388599853e-52	9.91568167529354e-51
"ENSG00000103671.9"	1.40293080338269	4.14962956599849	7.87923173741291e-52	1.00625980567282e-50
"ENSG00000106070.17"	3.07494489352692	6.01354307417814	1.00343712740882e-51	1.27990948303234e-50
"ENSG00000168389.17"	4.62675573536932	4.91803822310877	1.10240342812509e-51	1.40440752775591e-50
"ENSG00000179335.18"	1.18403182522905	6.15993617523475	1.1594561292463e-51	1.47526853239119e-50
"ENSG00000112473.17"	1.17070205308819	7.69270693440851	1.20930383315041e-51	1.53679879978806e-50
"ENSG00000007047.14"	-2.84166859217189	2.94269448084147	1.22114376424451e-51	1.54993634726188e-50
"ENSG00000152684.10"	1.70301724472002	5.26795377431309	1.27907067853439e-51	1.62146564272682e-50
"ENSG00000137413.15"	-1.42721090939171	4.83304574682739	1.35342650839326e-51	1.71362063068835e-50
"ENSG00000167004.12"	1.35329206832665	9.6711371010635	1.39172278326347e-51	1.75994943633527e-50
"ENSG00000261745.2"	2.87867591315776	3.43563310780465	1.42431285368505e-51	1.79895769120881e-50
"ENSG00000089154.10"	1.61609492277383	9.33107613972041	1.52012480381691e-51	1.91762443161206e-50
"ENSG00000168769.13"	-1.24306437283516	7.12490273105678	1.60678467078054e-51	2.02447020974168e-50
"ENSG00000002834.17"	2.13250630246507	7.52764087692965	1.65502370391221e-51	2.08270604886221e-50
"ENSG00000114993.16"	-2.5916850679414	4.83193405098677	2.28774976774589e-51	2.87543116362604e-50
"ENSG00000118855.18"	1.31905488046536	5.76332004937846	2.30098902536714e-51	2.8885530112851e-50
"ENSG00000104388.14"	1.13703821184322	7.03159133892271	2.84348565829898e-51	3.56524040194255e-50
"ENSG00000172215.5"	3.63804888552006	6.03472653235387	2.96060188394452e-51	3.70757898548828e-50
"ENSG00000075223.13"	5.00567461255938	3.43164813036901	3.19922404857024e-51	4.00155066147834e-50
"ENSG00000138764.14"	1.52357879649861	6.81529249096377	3.31778176359943e-51	4.14481719353299e-50
"ENSG00000126882.12"	3.84024348959934	6.51662942722645	3.33463046855364e-51	4.1608285133017e-50
"ENSG00000145782.12"	1.38603168430541	6.37381277884894	3.35239227948379e-51	4.17793912222141e-50
"ENSG00000012124.16"	7.2094171850018	2.36873534499155	3.5401655439989e-51	4.40663066930333e-50
"ENSG00000221971.3"	5.3701779929516	3.56581403846303	3.69499534387552e-51	4.59381409077729e-50
"ENSG00000163902.11"	1.40441628247832	8.79734072884519	3.74774341349659e-51	4.65378631574866e-50
"ENSG00000158055.15"	-4.60867672387679	3.00140406023516	3.76915863801455e-51	4.67475336366252e-50
"ENSG00000104267.9"	3.18623622147462	7.17345746879276	3.84266516482512e-51	4.76019950009969e-50
"ENSG00000113594.9"	2.55393730844426	8.62593380659299	4.30875452963996e-51	5.33117961527036e-50
"ENSG00000071189.21"	-1.18215238709502	6.8158812592028	4.38381966383787e-51	5.41756109115485e-50
"ENSG00000035862.12"	5.61310296151052	8.55654270028331	5.14904148159746e-51	6.35561711107706e-50
"ENSG00000140406.3"	1.49193136505172	4.41008025626726	5.88679020063674e-51	7.25668214563335e-50
"ENSG00000138617.14"	-1.58748878528846	3.77190533076935	5.89310944669129e-51	7.25668214563335e-50
"ENSG00000213694.3"	-3.44197555953673	4.74244686700609	6.15748354783662e-51	7.57319102862052e-50
"ENSG00000214517.9"	2.2399650880176	5.92667766911495	6.52565916220415e-51	8.01646153509341e-50
"ENSG00000136891.13"	-1.27942745939384	6.50320665323336	8.51719985597608e-51	1.04505333310127e-49
"ENSG00000142694.6"	2.67048796069782	5.26522149795729	1.02827222726541e-50	1.26018303006553e-49
"ENSG00000130589.16"	2.85056219225199	6.26781755640864	1.03689115447023e-50	1.26923841316468e-49
"ENSG00000113615.12"	1.12731818936992	6.62978929993416	1.10507088655411e-50	1.35109318463884e-49
"ENSG00000083097.14"	-1.73459551344098	5.31018724341173	1.12718966842569e-50	1.37650534774967e-49
"ENSG00000171522.5"	4.75529725703992	2.75024778115629	1.1433334121365e-50	1.39456944206106e-49
"ENSG00000108479.11"	1.98763461464588	4.55296572266302	1.16725798208125e-50	1.42207026175872e-49
"ENSG00000102349.17"	1.54927663310607	5.44639262187173	1.23720509021165e-50	1.50550935446863e-49
"ENSG00000167107.12"	-2.3331134521489	6.0583533047593	1.37208437568943e-50	1.66767239961593e-49
"ENSG00000110042.7"	1.50309276266119	8.2426392573642	1.37852327837774e-50	1.67352725995057e-49
"ENSG00000196126.11"	7.63455225379267	3.26367262401649	1.4392173466114e-50	1.74515673321775e-49
"ENSG00000138443.15"	-1.32450111788512	4.67046955876135	1.45810506116791e-50	1.7659842871117e-49
"ENSG00000174306.21"	2.66050740263567	4.694127306019	1.53890106373053e-50	1.8616553430991e-49
"ENSG00000143179.14"	2.12304122481704	5.45552265613028	1.67878465923436e-50	2.02849870007487e-49
"ENSG00000140968.10"	4.25810636569822	3.23157955133382	1.7615523897505e-50	2.12601860933748e-49
"ENSG00000197646.7"	5.56956758464644	5.44201638121099	2.51015018251213e-50	3.02562987264387e-49
"ENSG00000111647.12"	1.41070195719635	5.88414166866067	2.51280628050761e-50	3.02562987264387e-49
"ENSG00000103021.9"	4.68519058900178	2.70474019242354	2.73914533836305e-50	3.29431710332963e-49
"ENSG00000159216.18"	3.50481951131051	4.9988403601722	3.02664207526349e-50	3.6358462834277e-49
"ENSG00000196187.11"	-2.8633470562663	5.86224923674982	3.09798412802056e-50	3.71722072291211e-49
"ENSG00000204619.7"	1.31347881586231	5.27992217282176	3.13975616394215e-50	3.76296676605332e-49
"ENSG00000163823.3"	5.12089392686291	6.74190308908875	3.3762401984448e-50	4.04169635820787e-49
"ENSG00000074695.5"	1.36431529816027	8.70714027421741	3.3999084561902e-50	4.06531348313172e-49
"ENSG00000144591.18"	1.37259137709844	5.70214030778219	3.4887322367852e-50	4.16669304992899e-49
"ENSG00000139154.14"	-1.2698141069047	6.39715120821871	3.6946505646815e-50	4.40752591641022e-49
"ENSG00000135299.16"	1.87584176998453	5.47054904046851	3.77908732200698e-50	4.50304873854388e-49
"ENSG00000135048.13"	-1.39282178566943	8.33470043927639	3.83653052772463e-50	4.5662235888801e-49
"ENSG00000116977.18"	-1.27006092706587	7.02371419861263	4.07191848274458e-50	4.8407980211338e-49
"ENSG00000047849.21"	1.36712743157895	7.70333700816561	4.09727488453885e-50	4.86533711548405e-49
"ENSG00000172493.20"	2.15118377930327	6.45748684975506	4.55203624340538e-50	5.39913356272415e-49
"ENSG00000146950.12"	-3.14072802383934	5.13524510906778	5.14316856752217e-50	6.09326710083367e-49
"ENSG00000153395.9"	1.8731345826966	7.81787029328141	5.90534757955008e-50	6.9882203753873e-49
"ENSG00000143924.18"	-1.37497505051147	8.01916886874741	6.76536296872387e-50	7.99676752282492e-49
"ENSG00000280798.1"	2.64089900042621	4.33857212562319	7.28702394910565e-50	8.60352404242805e-49
"ENSG00000230124.6"	-1.41274631089943	5.34397725844492	7.30450988390859e-50	8.6143128562346e-49
"ENSG00000168781.21"	-1.89584671072938	3.57110757144914	7.64736595040274e-50	9.00835265321985e-49
"ENSG00000171735.18"	1.60625809217718	3.64483330670479	9.69848471162346e-50	1.14114781914758e-48
"ENSG00000141664.9"	1.43944470093969	5.79750081835701	9.78269707555059e-50	1.1497454569773e-48
"ENSG00000165943.4"	-1.97088190644952	4.38229695616692	9.8876653739513e-50	1.16076017057797e-48
"ENSG00000172765.16"	1.0482877870307	5.46066828220254	1.00490358361432e-49	1.17836364537684e-48
"ENSG00000134709.10"	-3.5688445476594	4.64724024046792	1.10257835104779e-49	1.2914308745133e-48
"ENSG00000170832.12"	1.43661374355602	5.64770363497264	1.11788496887542e-49	1.30787471585323e-48
"ENSG00000174233.11"	-1.63897173324545	6.03264997204145	1.27792438065494e-49	1.49342034926142e-48
"ENSG00000116260.16"	5.0809403885463	11.5150726303542	1.29619036406767e-49	1.5130529826713e-48
"ENSG00000090382.6"	7.81830647318589	3.66030801686629	1.32637631264658e-49	1.54653979324295e-48
"ENSG00000166794.4"	1.45342323043672	8.97519805476109	1.33161727121815e-49	1.55089826430023e-48
"ENSG00000172216.5"	1.55898961941653	6.64160463915548	1.35325850029574e-49	1.57432632069354e-48
"ENSG00000106078.17"	-1.55087249118644	5.88138374494761	1.39517066786619e-49	1.62125744613865e-48
"ENSG00000198478.7"	-4.08023496828034	6.64514467431464	1.7334469741708e-49	2.01208541355101e-48
"ENSG00000170873.18"	-3.57082176071023	5.55452006199955	1.76832282335653e-49	2.05026103530517e-48
"ENSG00000108819.10"	1.69272674069278	4.67141881769261	1.82004275166372e-49	2.10785871542288e-48
"ENSG00000102886.14"	2.20219562458201	4.33793302577493	2.52983277448366e-49	2.92660811658037e-48
"ENSG00000140367.11"	1.0794352907781	6.78448029976265	2.80644944336116e-49	3.24297332654466e-48
"ENSG00000123131.12"	1.48297845662035	6.61707333039258	2.84538177106836e-49	3.28428350063248e-48
"ENSG00000197324.8"	1.65340394801992	7.12849015079919	3.23558778434391e-49	3.73050618398266e-48
"ENSG00000155849.15"	3.15893887024535	5.60288505099775	3.55496854804088e-49	4.09416522848592e-48
"ENSG00000165240.18"	1.24349007495749	4.32165345498872	4.22495731291918e-49	4.86034944392564e-48
"ENSG00000100350.14"	-1.93308247767603	4.12556321804025	4.64800268853588e-49	5.34106233218283e-48
"ENSG00000086570.12"	4.21801958792962	8.9068728906484	4.85681330008975e-49	5.57480049428545e-48
"ENSG00000151176.7"	1.48732729101443	3.54592713960866	5.08699430965746e-49	5.83252158681726e-48
"ENSG00000153214.9"	1.24973868055255	6.49997673283398	5.10710191214305e-49	5.84907709560535e-48
"ENSG00000211448.11"	4.83987549373211	10.6659402982998	5.84997808197569e-49	6.69245275253959e-48
"ENSG00000150764.13"	2.6576055782658	4.1399843944747	6.15125048961369e-49	7.02931935795389e-48
"ENSG00000134323.11"	2.68099478466733	7.20029326929233	6.51828829029819e-49	7.44051071544104e-48
"ENSG00000126803.9"	3.07060437847203	8.38689988058236	6.79490815985062e-49	7.7476969393921e-48
"ENSG00000235750.9"	-3.25120953085166	6.90498640460555	7.08682946080245e-49	8.07163280419653e-48
"ENSG00000185269.11"	6.74134358337792	11.4479409091241	7.31782127600646e-49	8.32553448148959e-48
"ENSG00000166225.8"	1.12096336616395	5.84595264039623	8.36844357858403e-49	9.5103490404635e-48
"ENSG00000108375.12"	-3.12383447325217	5.38459593997352	9.17954794822619e-49	1.04206551460667e-47
"ENSG00000196466.10"	-1.82368652148101	3.7172083377217	1.08990527407456e-48	1.23590467287642e-47
"ENSG00000145911.5"	3.98331108069689	6.9202197385509	1.31132902394254e-48	1.48535721164249e-47
"ENSG00000186575.17"	-1.1669251468308	5.51014930796875	1.37017113541296e-48	1.55030657306209e-47
"ENSG00000081320.10"	1.71278123670255	6.44867623059327	1.47812937229397e-48	1.67062617663762e-47
"ENSG00000187109.13"	-1.2681322809919	8.19653512859941	1.56047443900252e-48	1.76176539781914e-47
"ENSG00000121858.10"	6.78899600494929	7.69788398837892	1.57721265912694e-48	1.77871665896513e-47
"ENSG00000126878.12"	4.00160757112993	8.38723012182489	1.85692297276266e-48	2.09187643623776e-47
"ENSG00000016391.10"	-2.19296990669895	2.87489288963471	2.02840038640616e-48	2.28255873362325e-47
"ENSG00000160111.12"	-2.50697254087769	5.54603362239482	2.52969065925032e-48	2.84355968549063e-47
"ENSG00000087053.18"	1.47674514878849	5.6830300305273	2.61110664783614e-48	2.93188351458337e-47
"ENSG00000162946.21"	-3.35391993308313	3.79082826183381	2.66045460614731e-48	2.9840468566124e-47
"ENSG00000166450.12"	-2.60391499354898	6.02175365569661	2.95963808349531e-48	3.31601578540587e-47
"ENSG00000128487.16"	1.7260833182665	5.10705419279803	2.97906902841745e-48	3.33416630197828e-47
"ENSG00000111846.16"	-4.14948795838332	5.27597391339446	3.0812910629001e-48	3.44483667151312e-47
"ENSG00000005187.11"	-4.04771641051307	3.74787718540947	3.1036642630603e-48	3.46609432148476e-47
"ENSG00000100442.10"	-1.51975921633876	5.40991414461709	3.29583569655353e-48	3.67672741110658e-47
"ENSG00000120053.10"	-1.48535333662464	4.67887528662779	3.40804730278803e-48	3.79780130858204e-47
"ENSG00000067057.16"	3.33278171035192	6.92410120337621	3.77406963585067e-48	4.20114612430885e-47
"ENSG00000185033.14"	2.55366109347357	7.14823493377362	4.25376799209987e-48	4.7300249903533e-47
"ENSG00000127526.14"	0.982832341766197	6.25007473927328	4.95590435263348e-48	5.50484144400699e-47
"ENSG00000129636.12"	1.09150473704409	6.69765168726927	5.12480171307771e-48	5.68632568572569e-47
"ENSG00000133703.11"	-1.4165128402084	5.57885938965674	5.98754449225963e-48	6.63646311660872e-47
"ENSG00000020577.13"	-2.6186463187973	4.84442315649985	6.47372396073937e-48	7.16763493035081e-47
"ENSG00000099968.17"	-1.16599825830355	6.05196298705137	7.30053134624954e-48	8.07440331853688e-47
"ENSG00000140859.15"	-2.40071414827899	5.20527417944715	7.76113178452114e-48	8.57463799619632e-47
"ENSG00000107175.11"	1.17316511457274	5.10893695608298	1.03545459449651e-47	1.14276534338069e-46
"ENSG00000130787.13"	1.72443893424298	6.07860132749055	1.1322308868906e-47	1.24823616686155e-46
"ENSG00000131844.15"	-1.74346283107524	6.33945615818693	1.18255034039193e-47	1.3023198465853e-46
"ENSG00000232729.7"	4.07056461966492	5.74097314499328	1.40366299165995e-47	1.54417893506813e-46
"ENSG00000169241.17"	1.68707963710064	5.28321089070436	1.4869368537669e-47	1.63404700681796e-46
"ENSG00000158122.11"	1.48325135016927	4.02875673785376	1.69898424273087e-47	1.86508706390849e-46
"ENSG00000136720.6"	2.10738624033747	7.23104623456124	1.73499411974381e-47	1.90259344544489e-46
"ENSG00000110880.10"	1.56192555491476	7.58661831542235	1.76404596294618e-47	1.9323981201318e-46
"ENSG00000269893.6"	-1.86633230164162	4.92295733810026	1.80403523768468e-47	1.97410812488528e-46
"ENSG00000183762.12"	-2.54380812035252	4.70564020685966	2.10220828217868e-47	2.29795415930104e-46
"ENSG00000177181.14"	2.39894296614187	3.34533640943496	2.14031560713084e-47	2.33713404761727e-46
"ENSG00000149600.11"	-1.27111090154184	5.47091698198726	2.16410364238351e-47	2.36061157354709e-46
"ENSG00000075142.13"	3.00140383565172	7.35981378202519	2.26605997134964e-47	2.46921571746113e-46
"ENSG00000100364.18"	2.85754030046563	5.11362010280649	2.54437053236045e-47	2.76955269234467e-46
"ENSG00000107779.13"	-3.22661584773217	4.57504840905705	2.8183517805692e-47	3.06454921219111e-46
"ENSG00000116062.14"	-1.2899542322685	7.11467339903437	3.08275769695496e-47	3.34852386051349e-46
"ENSG00000065609.14"	-4.78350714059519	2.0107782071279	3.13610914166298e-47	3.40289276896113e-46
"ENSG00000175643.8"	-2.93960289121427	4.39872228391503	3.30590477742273e-47	3.58336464267071e-46
"ENSG00000241839.9"	1.55877855775491	4.88212604477406	3.45449241643837e-47	3.7404939396881e-46
"ENSG00000178035.11"	-1.30847203583857	7.93086077936787	3.86997842129489e-47	4.18433061740905e-46
"ENSG00000116793.15"	-1.36950306025735	4.54496791805677	3.87250289720481e-47	4.18433061740905e-46
"ENSG00000164050.12"	-2.49343053149769	6.50182923357159	4.02660063458768e-47	4.3462857686517e-46
"ENSG00000106012.17"	1.29802101994777	4.25894222638296	4.03482446179324e-47	4.35061166366191e-46
"ENSG00000177663.13"	1.58804747701649	4.74563497146104	4.07037066085497e-47	4.38435854377478e-46
"ENSG00000112992.16"	-2.15676932568319	4.8523926699017	4.66963938278888e-47	5.02460988435855e-46
"ENSG00000075426.11"	2.15923215855564	8.74320903711395	4.74928433286535e-47	5.10498594071224e-46
"ENSG00000078081.7"	-3.50100434966404	2.07970857015229	5.67704759225975e-47	6.09588492242751e-46
"ENSG00000147408.14"	4.43891089494095	5.30523361800497	5.77515498147738e-47	6.1947842259735e-46
"ENSG00000141098.12"	1.27246682413696	4.62089500467395	6.22983660878341e-47	6.6755642747701e-46
"ENSG00000120549.17"	-1.62018090019227	7.03896366549071	6.46450273989441e-47	6.91983441628324e-46
"ENSG00000161638.10"	5.34007897692939	11.1555856282414	6.58377165127735e-47	7.04020100202394e-46
"ENSG00000136147.17"	1.2728236102588	4.74663960396499	6.66536763004622e-47	7.1200754217854e-46
"ENSG00000197122.11"	1.7892030061654	4.99330475821609	7.27438338612953e-47	7.76260208495043e-46
"ENSG00000123146.19"	4.51793975462505	6.32071370058932	7.733600468256e-47	8.24411397024108e-46
"ENSG00000171827.10"	2.09300859732558	4.53986431567776	8.01754442618291e-47	8.53798152051408e-46
"ENSG00000061676.14"	1.04050284056625	8.11792982401844	8.21467842337932e-47	8.73889346915991e-46
"ENSG00000161513.11"	-2.15847505290574	4.18699635809117	8.61151058093565e-47	9.15161459162461e-46
"ENSG00000070404.9"	4.92843882862519	11.4821662574583	9.32078025269158e-47	9.89517813040375e-46
"ENSG00000281903.2"	4.30392273570108	6.0654477445682	9.69108040398546e-47	1.02777244284405e-45
"ENSG00000082074.15"	1.85851604166949	6.5308990155535	1.1170892855951e-46	1.18349531191538e-45
"ENSG00000178038.16"	4.93277131792401	6.35960581090332	1.26038266640255e-46	1.33393730611363e-45
"ENSG00000084676.15"	1.32424751892952	6.96127645797779	1.29251689299409e-46	1.36654526832029e-45
"ENSG00000124098.9"	-2.10126865416828	5.26095123947963	1.33084726915761e-46	1.40563080557189e-45
"ENSG00000158769.17"	1.36321374173015	8.26451100402855	1.33999834434409e-46	1.41384896884322e-45
"ENSG00000131368.7"	-1.43971725826355	4.9619077034662	1.37319397400434e-46	1.44739413868751e-45
"ENSG00000124615.17"	-3.85228376131077	4.86120537745452	1.3853544202231e-46	1.45872165941654e-45
"ENSG00000111145.7"	2.11514678114126	3.31237035014464	1.42278708573455e-46	1.49660957570794e-45
"ENSG00000164904.17"	-1.89404070067783	7.07937096507254	1.61378593225652e-46	1.69578992209318e-45
"ENSG00000130830.14"	-4.06313548099209	7.38363270796165	1.93309065754866e-46	2.02925356004523e-45
"ENSG00000183579.15"	-3.24990897693037	5.80284433806834	2.00461337472929e-46	2.10219567213736e-45
"ENSG00000126524.9"	1.00502232730991	6.83998914034988	2.06858918429796e-46	2.16708343073814e-45
"ENSG00000115138.10"	6.73171199469842	2.66419944554401	2.41433973660243e-46	2.52673141399599e-45
"ENSG00000123338.12"	5.96883624200228	2.59558645749569	2.51615103166366e-46	2.63061423462384e-45
"ENSG00000120306.9"	-3.52209937492966	5.13395693859955	2.54395742770695e-46	2.65699359276397e-45
"ENSG00000163697.16"	-1.83515045569394	5.34245172142774	2.57015291892335e-46	2.68163882410213e-45
"ENSG00000141696.12"	2.06079654823351	4.20290710254344	2.68830789587169e-46	2.80208577550504e-45
"ENSG00000164574.15"	2.06913399427177	3.32638184497809	2.69231049178948e-46	2.80342603075435e-45
"ENSG00000076641.4"	4.58616334041909	6.27452015201031	2.74203149406602e-46	2.85232086565194e-45
"ENSG00000090339.8"	4.3067141821799	4.05342194313268	2.96017079150648e-46	3.07613317195925e-45
"ENSG00000182168.14"	-5.42685400620443	3.52544727027506	3.02706746300686e-46	3.14248583005712e-45
"ENSG00000118257.16"	-3.1575091646411	6.702300933452	3.03345795890204e-46	3.14595504300604e-45
"ENSG00000139192.11"	2.36011897790276	3.95837985990695	3.04281420916555e-46	3.15248994220676e-45
"ENSG00000177697.17"	1.65666493644061	7.20901194888967	3.0830770453902e-46	3.19100020374939e-45
